ZIP_CODE,Month,Hour,Sol Rad (Ly/day),Air Temp (F),Wind Speed (mph)
93622,11,1000,608.7,54.447,3.753
93622,11,1100,212.767,57.273,4.253
93622,11,1200,317.0,59.877,4.467
93622,11,1300,652.767,61.947,4.337
93622,11,1400,225.0,62.717,4.44
93622,11,1500,162.667,63.097,4.157
93622,11,1600,105.133,62.507,3.783
93622,11,1700,34.867,59.727,2.73
93622,11,1800,0.167,56.383,2.377
93622,11,1900,0.0,54.487,2.683
93622,11,2000,0.0,52.65,2.84
93622,11,2100,0.0,51.393,2.74
93622,11,2200,0.0,49.937,2.573
93622,11,2300,0.0,48.453,2.42
93622,11,2400,0.0,47.443,2.353
93622,12,100,0.0,45.29,2.4
93622,12,200,0.0,44.658,2.529
93622,12,300,0.0,44.326,2.626
93622,12,400,0.0,43.994,2.571
93622,12,500,0.0,43.487,2.661
93622,12,600,0.0,43.358,2.729
93622,12,700,0.226,43.177,2.806
93622,12,800,31.677,43.361,2.929
93622,12,900,196.742,45.916,2.945
93622,12,1000,277.742,49.071,3.445
93622,12,1100,220.323,51.587,3.755
93622,12,1200,244.032,53.571,3.829
93622,12,1300,258.0,55.206,3.835
93622,12,1400,180.032,56.561,3.581
93622,12,1500,152.0,57.5,3.281
93622,12,1600,94.194,57.413,2.703
93622,12,1700,24.097,55.116,2.016
93622,12,1800,0.065,52.387,1.968
93622,12,1900,0.0,50.619,2.19
93622,12,2000,0.0,49.097,2.484
93622,12,2100,0.0,48.035,2.616
93622,12,2200,0.0,47.077,2.503
93622,12,2300,0.0,46.342,2.477
93622,12,2400,0.0,45.652,2.442
93622,1,100,0.032,47.281,2.3
93622,1,200,0.032,46.8,2.452
93622,1,300,0.032,45.919,2.306
93622,1,400,0.032,45.426,2.165
93622,1,500,0.0,45.252,2.558
93622,1,600,0.032,44.884,2.519
93622,1,700,0.065,44.61,2.548
93622,1,800,34.839,44.626,2.494
93622,1,900,221.129,47.203,2.755
93622,1,1000,443.806,50.7,3.539
93622,1,1100,577.968,53.216,4.029
93622,1,1200,690.194,55.3,4.439
93622,1,1300,722.0,56.69,4.829
93622,1,1400,662.419,57.619,5.203
93622,1,1500,514.29,57.942,5.01
93622,1,1600,304.097,57.752,4.661
93622,1,1700,89.516,56.313,3.674
93622,1,1800,3.258,53.723,2.616
93622,1,1900,0.032,51.932,2.49
93622,1,2000,0.0,50.768,2.516
93622,1,2100,0.0,49.665,2.494
93622,1,2200,0.0,48.79,2.468
93622,1,2300,0.0,47.955,2.529
93622,1,2400,0.0,47.755,2.465
93622,2,100,0.0,47.797,2.421
93622,2,200,0.0,46.966,2.438
93622,2,300,0.0,46.41,2.397
93622,2,400,0.0,45.734,2.138
93622,2,500,0.0,45.052,1.966
93622,2,600,0.0,44.545,1.917
93622,2,700,4.069,44.421,1.976
93622,2,800,128.069,45.748,2.21
93622,2,900,384.793,50.076,2.917
93622,2,1000,676.552,53.49,3.652
93622,2,1100,926.966,56.014,4.324
93622,2,1200,1090.414,58.286,4.845
93622,2,1300,1049.103,59.648,4.8
93622,2,1400,920.345,60.428,5.293
93622,2,1500,750.31,60.548,5.448
93622,2,1600,563.103,60.528,5.162
93622,2,1700,279.276,59.376,4.555
93622,2,1800,43.621,56.483,3.234
93622,2,1900,0.034,53.983,2.9
93622,2,2000,0.0,52.269,3.214
93622,2,2100,0.0,50.897,2.759
93622,2,2200,0.0,49.962,2.824
93622,2,2300,0.0,49.145,2.645
93622,2,2400,0.0,48.524,2.479
93622,3,100,0.0,49.897,2.639
93622,3,200,0.0,48.984,2.458
93622,3,300,0.0,48.006,2.342
93622,3,400,0.032,47.023,2.297
93622,3,500,0.0,46.081,2.071
93622,3,600,0.548,45.255,1.997
93622,3,700,63.452,45.532,2.248
93622,3,800,345.903,50.361,2.69
93622,3,900,733.323,55.042,3.69
93622,3,1000,1071.806,58.571,4.471
93622,3,1100,1303.258,61.165,4.932
93622,3,1200,1433.516,63.348,5.332
93622,3,1300,1386.581,64.816,5.41
93622,3,1400,1276.29,65.997,5.813
93622,3,1500,1130.645,66.616,6.1
93622,3,1600,780.613,66.058,5.91
93622,3,1700,457.935,64.732,5.977
93622,3,1800,135.516,61.39,4.981
93622,3,1900,3.806,57.377,3.6
93622,3,2000,0.032,55.345,3.277
93622,3,2100,0.0,53.923,2.868
93622,3,2200,0.0,52.432,2.984
93622,3,2300,0.032,51.539,2.858
93622,3,2400,0.065,50.861,2.774
93622,4,100,0.0,52.853,2.743
93622,4,200,0.0,51.28,2.453
93622,4,300,0.0,49.827,2.41
93622,4,400,0.0,48.607,2.3
93622,4,500,0.0,47.867,1.993
93622,4,600,25.367,47.13,1.687
93622,4,700,275.333,51.203,2.017
93622,4,800,632.533,57.54,3.27
93622,4,900,1014.233,61.81,4.77
93622,4,1000,1303.8,65.057,5.207
93622,4,1100,1538.067,67.813,5.517
93622,4,1200,1721.367,69.96,5.87
93622,4,1300,1716.5,71.613,6.2
93622,4,1400,1610.667,72.757,6.973
93622,4,1500,1411.7,73.363,7.267
93622,4,1600,1065.567,72.667,7.577
93622,4,1700,689.6,71.353,7.237
93622,4,1800,316.3,68.557,6.423
93622,4,1900,38.633,63.593,4.887
93622,4,2000,0.0,60.32,3.977
93622,4,2100,0.0,58.36,3.527
93622,4,2200,0.0,56.633,3.307
93622,4,2300,0.0,55.463,3.077
93622,4,2400,0.0,54.317,2.933
93622,5,100,0.0,56.958,2.535
93622,5,200,0.0,54.887,2.474
93622,5,300,0.0,53.384,2.29
93622,5,400,0.0,51.803,2.319
93622,5,500,2.226,50.548,2.219
93622,5,600,133.387,52.306,2.2
93622,5,700,481.323,60.142,3.494
93622,5,800,879.226,65.816,5.352
93622,5,900,1248.677,70.142,6.397
93622,5,1000,1542.645,73.713,6.645
93622,5,1100,1764.097,76.832,6.958
93622,5,1200,1853.581,79.413,6.977
93622,5,1300,1878.129,81.526,7.461
93622,5,1400,1753.806,82.948,8.019
93622,5,1500,1539.323,83.416,8.439
93622,5,1600,1246.032,83.055,8.787
93622,5,1700,888.548,82.01,8.61
93622,5,1800,482.032,79.635,7.484
93622,5,1900,132.452,74.513,5.235
93622,5,2000,2.533,68.207,3.347
93622,5,2100,0.0,65.526,2.729
93622,5,2200,0.0,63.932,2.555
93622,5,2300,0.0,61.439,2.345
93622,5,2400,0.0,59.129,2.258
93622,6,100,0.0,65.333,2.577
93622,6,200,0.0,63.247,2.58
93622,6,300,0.0,61.51,2.357
93622,6,400,0.0,59.88,2.123
93622,6,500,4.9,58.4,1.927
93622,6,600,166.2,60.95,2.22
93622,6,700,498.233,69.06,3.61
93622,6,800,884.5,74.723,4.92
93622,6,900,1228.267,79.437,5.323
93622,6,1000,1523.367,83.487,6.01
93622,6,1100,1739.467,87.137,6.373
93622,6,1200,1857.633,90.04,6.68
93622,6,1300,1861.833,92.157,6.863
93622,6,1400,1788.1,93.847,7.513
93622,6,1500,1585.4,94.523,8.163
93622,6,1600,1302.133,94.243,8.847
93622,6,1700,959.233,93.163,8.697
93622,6,1800,584.033,90.98,8.153
93622,6,1900,218.5,87.083,6.547
93622,6,2000,15.833,80.853,4.637
93622,6,2100,0.0,76.243,3.453
93622,6,2200,0.0,73.203,2.857
93622,6,2300,0.0,69.83,2.433
93622,6,2400,0.0,67.207,2.323
93622,7,100,0.0,70.532,2.858
93622,7,200,0.0,68.823,2.503
93622,7,300,0.0,67.123,2.535
93622,7,400,0.0,66.226,2.523
93622,7,500,1.129,64.826,2.416
93622,7,600,106.387,65.81,2.348
93622,7,700,420.645,73.139,3.216
93622,7,800,817.968,79.694,4.352
93622,7,900,1181.032,84.661,4.571
93622,7,1000,1495.194,89.497,4.668
93622,7,1100,1711.29,93.616,4.732
93622,7,1200,1835.548,97.158,4.81
93622,7,1300,1876.871,99.923,5.416
93622,7,1400,1782.742,101.852,5.884
93622,7,1500,1593.387,102.829,6.71
93622,7,1600,1324.29,102.706,7.642
93622,7,1700,971.742,101.223,8.31
93622,7,1800,567.226,97.897,8.023
93622,7,1900,203.097,92.626,6.923
93622,7,2000,11.484,85.981,4.945
93622,7,2100,0.0,81.494,3.642
93622,7,2200,0.0,78.319,3.119
93622,7,2300,0.0,75.016,2.771
93622,7,2400,0.0,72.442,2.661
93622,8,100,0.0,66.387,2.848
93622,8,200,0.0,64.903,2.787
93622,8,300,0.0,63.939,2.732
93622,8,400,0.0,62.855,2.574
93622,8,500,0.0,61.687,2.439
93622,8,600,32.032,60.59,2.284
93622,8,700,309.968,66.619,2.632
93622,8,800,720.355,75.116,3.784
93622,8,900,1092.71,80.968,4.229
93622,8,1000,1393.387,85.752,4.852
93622,8,1100,1630.419,89.939,5.248
93622,8,1200,1773.516,93.594,5.532
93622,8,1300,1781.645,96.29,6.0
93622,8,1400,1672.452,97.626,6.565
93622,8,1500,1424.0,97.984,7.01
93622,8,1600,1131.032,97.09,8.061
93622,8,1700,772.968,95.019,8.871
93622,8,1800,406.871,91.745,8.465
93622,8,1900,84.258,85.974,7.026
93622,8,2000,0.71,80.374,5.029
93622,8,2100,0.0,77.0,4.142
93622,8,2200,0.0,74.197,3.7
93622,8,2300,0.0,70.981,3.148
93622,8,2400,0.0,68.329,2.852
93622,9,100,0.0,63.843,2.97
93622,9,200,0.0,62.537,2.743
93622,9,300,0.0,61.067,2.507
93622,9,400,0.0,59.793,2.367
93622,9,500,0.0,58.24,2.343
93622,9,600,4.967,57.34,2.447
93622,9,700,174.633,59.94,2.573
93622,9,800,563.1,69.207,3.46
93622,9,900,900.933,74.723,4.483
93622,9,1000,1236.867,79.07,4.783
93622,9,1100,1495.4,83.217,5.34
93622,9,1200,1606.8,86.493,5.74
93622,9,1300,1606.033,89.223,6.05
93622,9,1400,1477.033,91.007,6.483
93622,9,1500,1234.733,91.993,6.9
93622,9,1600,924.367,91.887,7.387
93622,9,1700,529.067,90.427,7.123
93622,9,1800,164.0,86.603,5.745
93622,9,1900,5.2,79.96,4.393
93622,9,2000,0.0,76.077,4.06
93622,9,2100,0.0,73.88,3.927
93622,9,2200,0.0,70.76,3.543
93622,9,2300,0.0,67.523,3.127
93622,9,2400,0.0,65.547,3.143
93622,10,100,0.0,58.819,3.184
93622,10,200,0.0,57.639,3.081
93622,10,300,0.0,56.51,3.071
93622,10,400,0.0,55.171,3.232
93622,10,500,0.0,54.861,3.135
93622,10,600,0.097,54.165,2.877
93622,10,700,76.452,54.71,2.839
93622,10,800,378.968,62.719,3.184
93622,10,900,715.806,68.587,4.606
93622,10,1000,997.129,73.029,5.265
93622,10,1100,1228.645,76.413,6.042
93622,10,1200,1339.484,79.426,6.59
93622,10,1300,1314.355,81.668,6.806
93622,10,1400,1140.871,83.358,6.984
93622,10,1500,886.0,84.052,6.952
93622,10,1600,586.258,83.752,7.061
93622,10,1700,226.548,81.377,6.052
93622,10,1800,16.774,75.423,4.061
93622,10,1900,0.0,70.148,3.848
93622,10,2000,0.0,67.268,4.135
93622,10,2100,0.0,64.5,3.797
93622,10,2200,0.0,61.819,3.435
93622,10,2300,0.0,59.916,3.026
93622,10,2400,0.0,59.01,3.09
93622,11,100,0.0,46.743,2.747
93622,11,200,0.0,45.237,2.893
93622,11,300,0.0,44.247,2.873
93622,11,400,0.0,43.5,2.977
93622,11,500,0.0,42.817,2.683
93622,11,600,0.0,42.167,2.86
93622,11,700,9.267,41.517,2.813
93622,11,800,165.733,44.367,2.76
93622,11,900,427.033,51.003,3.653
93622,11,1000,720.5,55.333,4.773
93622,11,1100,908.8,58.547,5.577
93622,11,1200,1012.2,61.137,5.947
93622,11,1300,929.367,62.583,6.2
93622,11,1400,792.5,63.407,6.243
93622,11,1500,595.733,63.887,6.123
93622,11,1600,316.667,63.257,5.413
93622,11,1700,65.6,60.527,4.387
93622,11,1800,0.4,55.86,3.753
93622,11,1900,0.0,53.36,4.18
93622,11,2000,0.0,51.517,3.813
93622,11,2100,0.0,50.037,3.64
93622,11,2200,0.0,48.583,3.32
93622,11,2300,0.0,48.187,3.043
93622,11,2400,0.0,47.53,2.963
93622,12,100,0.0,45.029,2.835
93622,12,200,0.032,44.542,2.552
93622,12,300,0.0,43.965,2.574
93622,12,400,0.0,43.716,2.603
93622,12,500,0.0,43.581,2.935
93622,12,600,0.0,43.487,3.223
93622,12,700,0.226,43.348,3.555
93622,12,800,45.258,43.887,3.419
93622,12,900,201.355,46.558,3.406
93622,12,1000,435.387,50.006,3.635
93622,12,1100,586.419,52.919,4.09
93622,12,1200,717.161,54.948,4.513
93622,12,1300,715.71,56.51,4.594
93622,12,1400,656.452,57.69,4.265
93622,12,1500,519.226,58.597,4.003
93622,12,1600,230.29,58.181,3.832
93622,12,1700,38.968,55.819,2.716
93622,12,1800,0.194,52.387,2.568
93622,12,1900,0.0,49.803,2.858
93622,12,2000,0.0,48.271,3.103
93622,12,2100,0.0,47.416,3.048
93622,12,2200,0.0,46.758,2.826
93622,12,2300,0.032,46.026,2.629
93622,12,2400,0.032,45.2,2.552
93623,1,100,0.0,45.19,2.61
93623,1,200,0.0,44.829,2.781
93623,1,300,0.0,44.697,2.829
93623,1,400,0.0,44.455,2.958
93623,1,500,0.0,44.119,2.961
93623,1,600,0.0,43.987,2.977
93623,1,700,0.194,43.642,2.855
93623,1,800,63.645,44.0,2.929
93623,1,900,254.323,47.223,3.535
93623,1,1000,452.548,50.019,4.342
93623,1,1100,638.806,52.274,4.484
93623,1,1200,759.065,54.29,4.848
93623,1,1300,768.613,55.977,4.984
93623,1,1400,644.129,56.848,5.039
93623,1,1500,505.968,57.326,5.139
93623,1,1600,311.161,57.306,4.658
93623,1,1700,92.032,55.913,4.1
93623,1,1800,2.323,53.287,3.326
93623,1,1900,0.0,51.006,3.077
93623,1,2000,0.0,49.665,3.129
93623,1,2100,0.0,48.426,2.942
93623,1,2200,0.0,47.513,3.042
93623,1,2300,0.0,46.816,2.987
93623,1,2400,0.0,46.161,2.848
93623,2,100,0.0,46.845,3.631
93623,2,200,0.0,46.052,3.169
93623,2,300,0.0,45.266,3.1
93623,2,400,0.0,44.586,2.859
93623,2,500,0.0,44.076,2.814
93623,2,600,0.0,43.797,2.693
93623,2,700,8.414,43.807,2.921
93623,2,800,174.828,45.679,3.134
93623,2,900,475.759,50.586,4.024
93623,2,1000,766.828,54.176,5.272
93623,2,1100,967.552,56.624,5.366
93623,2,1200,1077.069,58.6,5.276
93623,2,1300,1145.172,60.252,5.279
93623,2,1400,934.379,61.045,5.238
93623,2,1500,685.31,61.169,5.393
93623,2,1600,507.034,60.966,5.269
93623,2,1700,237.138,59.479,5.2
93623,2,1800,37.379,56.914,4.834
93623,2,1900,0.034,54.59,4.193
93623,2,2000,0.0,52.545,3.583
93623,2,2100,0.0,50.852,3.672
93623,2,2200,0.0,49.507,3.483
93623,2,2300,0.0,48.541,3.597
93623,2,2400,0.0,47.41,3.466
93623,3,100,0.0,48.865,3.903
93623,3,200,0.0,47.868,3.803
93623,3,300,0.0,46.819,3.439
93623,3,400,0.0,46.01,3.31
93623,3,500,0.0,45.377,3.0
93623,3,600,0.71,45.087,3.148
93623,3,700,89.774,45.661,3.003
93623,3,800,387.839,50.065,3.9
93623,3,900,763.903,54.303,4.748
93623,3,1000,1135.968,57.858,5.177
93623,3,1100,1318.097,60.497,5.255
93623,3,1200,1450.871,62.477,5.523
93623,3,1300,1406.065,63.79,5.452
93623,3,1400,1304.194,65.0,5.645
93623,3,1500,1053.129,65.252,6.006
93623,3,1600,773.0,65.061,6.261
93623,3,1700,430.29,64.119,6.016
93623,3,1800,122.548,61.445,5.726
93623,3,1900,2.903,57.923,4.761
93623,3,2000,0.0,55.823,4.152
93623,3,2100,0.0,53.99,3.874
93623,3,2200,0.0,52.081,3.69
93623,3,2300,0.0,50.587,3.477
93623,3,2400,0.0,49.49,3.823
93623,4,100,0.0,51.79,3.56
93623,4,200,0.0,50.667,3.543
93623,4,300,0.0,49.583,3.387
93623,4,400,0.0,48.75,3.333
93623,4,500,0.0,48.433,3.17
93623,4,600,44.767,48.313,3.077
93623,4,700,322.933,52.383,3.0
93623,4,800,710.833,57.85,4.073
93623,4,900,1106.767,61.927,4.969
93623,4,1000,1364.1,64.837,5.12
93623,4,1100,1540.0,67.04,5.103
93623,4,1200,1621.2,68.907,5.15
93623,4,1300,1619.733,70.21,5.26
93623,4,1400,1487.3,71.093,5.433
93623,4,1500,1313.2,71.537,5.547
93623,4,1600,1044.133,71.843,6.017
93623,4,1700,687.2,71.063,6.117
93623,4,1800,286.3,68.463,5.987
93623,4,1900,35.567,64.41,5.013
93623,4,2000,0.0,61.47,4.37
93623,4,2100,0.0,58.93,3.733
93623,4,2200,0.0,56.707,3.997
93623,4,2300,0.0,55.073,4.22
93623,4,2400,0.0,53.637,3.847
93623,5,100,0.0,60.161,4.487
93623,5,200,0.0,58.216,3.787
93623,5,300,0.0,56.342,3.245
93623,5,400,0.0,54.697,3.003
93623,5,500,4.355,53.674,3.074
93623,5,600,169.742,55.132,3.123
93623,5,700,560.355,61.123,3.735
93623,5,800,983.29,65.829,4.581
93623,5,900,1365.419,70.019,5.023
93623,5,1000,1643.097,73.423,4.842
93623,5,1100,1846.194,76.423,4.674
93623,5,1200,1943.097,78.948,4.942
93623,5,1300,1929.581,81.019,5.29
93623,5,1400,1796.548,82.658,5.842
93623,5,1500,1562.645,83.523,6.242
93623,5,1600,1233.742,83.487,6.739
93623,5,1700,838.29,82.681,7.484
93623,5,1800,440.935,80.897,7.523
93623,5,1900,115.935,77.484,6.694
93623,5,2000,1.667,73.083,5.617
93623,5,2100,0.0,70.29,5.206
93623,5,2200,0.0,67.01,4.668
93623,5,2300,0.0,64.674,4.681
93623,5,2400,0.0,62.506,4.677
93623,6,100,0.0,70.17,5.023
93623,6,200,0.0,68.11,4.153
93623,6,300,0.0,66.233,3.76
93623,6,400,0.0,64.877,3.427
93623,6,500,10.267,63.757,2.92
93623,6,600,204.767,66.18,3.14
93623,6,700,585.667,71.117,4.153
93623,6,800,989.167,75.433,4.86
93623,6,900,1358.6,79.38,5.173
93623,6,1000,1660.667,82.863,4.967
93623,6,1100,1848.967,85.997,4.993
93623,6,1200,1964.167,88.85,5.423
93623,6,1300,1910.333,90.85,6.087
93623,6,1400,1771.633,92.19,6.45
93623,6,1500,1583.433,93.277,6.79
93623,6,1600,1305.1,93.63,7.387
93623,6,1700,953.967,93.417,8.127
93623,6,1800,558.033,92.003,8.52
93623,6,1900,193.367,88.74,7.86
93623,6,2000,11.5,83.853,6.47
93623,6,2100,0.0,80.393,6.073
93623,6,2200,0.0,77.51,5.863
93623,6,2300,0.0,74.683,6.023
93623,6,2400,0.0,72.5,5.77
93623,7,100,0.0,76.742,4.313
93623,7,200,0.0,74.558,3.929
93623,7,300,0.0,72.574,3.361
93623,7,400,0.0,70.832,2.858
93623,7,500,3.903,69.761,2.71
93623,7,600,130.323,70.9,2.69
93623,7,700,482.258,76.494,3.006
93623,7,800,909.903,81.206,3.652
93623,7,900,1301.806,85.294,4.739
93623,7,1000,1527.968,88.539,4.297
93623,7,1100,1748.097,91.542,4.103
93623,7,1200,1915.161,94.658,4.377
93623,7,1300,1914.581,97.316,4.932
93623,7,1400,1820.71,99.297,5.555
93623,7,1500,1619.419,100.784,6.094
93623,7,1600,1314.419,101.426,6.577
93623,7,1700,942.71,101.432,6.958
93623,7,1800,534.935,99.823,7.484
93623,7,1900,176.613,96.103,7.223
93623,7,2000,8.161,91.061,6.381
93623,7,2100,0.0,87.865,6.126
93623,7,2200,0.0,84.868,5.787
93623,7,2300,0.0,81.719,5.474
93623,7,2400,0.0,79.303,5.013
93623,8,100,0.0,71.916,5.219
93623,8,200,0.0,69.784,4.406
93623,8,300,0.0,67.881,3.823
93623,8,400,0.0,66.177,3.165
93623,8,500,0.29,64.755,2.703
93623,8,600,61.129,64.542,2.381
93623,8,700,366.355,69.648,2.826
93623,8,800,770.677,74.877,3.581
93623,8,900,1172.806,79.368,4.635
93623,8,1000,1507.871,83.181,4.881
93623,8,1100,1726.774,86.487,4.49
93623,8,1200,1835.71,89.506,4.526
93623,8,1300,1835.129,92.081,4.832
93623,8,1400,1697.419,93.842,5.465
93623,8,1500,1469.968,94.845,6.01
93623,8,1600,1157.484,95.155,6.31
93623,8,1700,768.903,94.603,7.016
93623,8,1800,373.516,92.577,7.352
93623,8,1900,72.032,88.432,6.284
93623,8,2000,0.419,84.371,5.942
93623,8,2100,0.0,81.865,6.303
93623,8,2200,0.0,79.032,6.174
93623,8,2300,0.0,76.506,6.035
93623,8,2400,0.0,74.261,5.729
93623,9,100,0.0,66.297,3.113
93623,9,200,0.0,64.803,2.853
93623,9,300,0.0,63.5,2.68
93623,9,400,0.0,62.067,2.377
93623,9,500,0.0,60.833,2.257
93623,9,600,11.5,60.28,2.207
93623,9,700,227.867,63.613,2.453
93623,9,800,642.667,70.657,3.317
93623,9,900,1045.833,76.117,4.157
93623,9,1000,1345.967,80.233,4.657
93623,9,1100,1563.667,83.803,4.527
93623,9,1200,1660.233,86.793,4.627
93623,9,1300,1643.067,89.397,4.843
93623,9,1400,1504.9,91.25,5.19
93623,9,1500,1262.6,92.4,5.433
93623,9,1600,890.233,92.543,5.553
93623,9,1700,490.567,91.343,5.6
93623,9,1800,138.621,87.307,5.29
93623,9,1900,4.7,81.33,4.13
93623,9,2000,0.0,77.71,3.983
93623,9,2100,0.0,75.29,3.933
93623,9,2200,0.0,72.52,3.877
93623,9,2300,0.0,70.207,3.467
93623,9,2400,0.0,67.787,3.267
93623,10,100,0.0,58.213,2.484
93623,10,200,0.0,56.877,2.335
93623,10,300,0.0,56.235,2.268
93623,10,400,0.0,55.319,2.161
93623,10,500,0.0,54.526,2.229
93623,10,600,0.839,54.006,2.352
93623,10,700,90.839,55.126,2.358
93623,10,800,401.742,62.913,3.365
93623,10,900,766.419,68.555,4.732
93623,10,1000,1086.871,73.239,5.155
93623,10,1100,1299.065,76.894,4.813
93623,10,1200,1378.71,79.832,4.848
93623,10,1300,1345.742,82.226,4.768
93623,10,1400,1183.097,83.865,5.042
93623,10,1500,913.226,84.823,5.052
93623,10,1600,556.613,84.374,5.223
93623,10,1700,210.742,81.661,4.997
93623,10,1800,17.645,75.319,3.616
93623,10,1900,0.0,70.148,2.897
93623,10,2000,0.0,67.51,2.968
93623,10,2100,0.0,64.9,2.7
93623,10,2200,0.0,62.603,2.832
93623,10,2300,0.0,61.158,2.887
93623,10,2400,0.0,59.281,2.542
93623,11,100,0.0,45.793,2.99
93623,11,200,0.0,45.173,2.55
93623,11,300,0.0,44.963,2.64
93623,11,400,0.0,44.217,2.733
93623,11,500,0.0,43.627,3.143
93623,11,600,0.0,43.573,3.143
93623,11,700,16.8,43.357,2.98
93623,11,800,189.533,46.307,2.857
93623,11,900,467.467,51.573,3.94
93623,11,1000,696.0,55.227,4.817
93623,11,1100,842.433,57.983,5.11
93623,11,1200,898.7,60.14,5.3
93623,11,1300,912.133,61.81,5.233
93623,11,1400,804.0,63.01,5.057
93623,11,1500,592.733,63.25,5.227
93623,11,1600,329.5,62.95,5.013
93623,11,1700,72.567,60.323,3.9
93623,11,1800,0.6,55.443,3.163
93623,11,1900,0.0,53.12,3.013
93623,11,2000,0.0,51.247,2.877
93623,11,2100,0.0,49.567,3.013
93623,11,2200,0.0,48.277,2.95
93623,11,2300,0.0,47.107,2.97
93623,11,2400,0.0,46.263,2.707
93623,12,100,0.0,45.742,2.658
93623,12,200,0.0,45.329,2.706
93623,12,300,0.0,44.932,2.461
93623,12,400,0.0,44.574,2.848
93623,12,500,0.0,44.306,2.59
93623,12,600,0.0,43.871,2.739
93623,12,700,0.516,44.032,3.087
93623,12,800,56.806,44.39,3.316
93623,12,900,193.29,46.5,4.187
93623,12,1000,374.484,48.952,4.445
93623,12,1100,575.742,51.79,4.645
93623,12,1200,716.806,54.339,4.4
93623,12,1300,746.581,56.503,4.406
93623,12,1400,655.419,57.961,4.403
93623,12,1500,487.032,58.939,3.9
93623,12,1600,232.774,58.416,3.806
93623,12,1700,41.032,55.648,3.187
93623,12,1800,0.032,52.342,2.584
93623,12,1900,0.0,50.445,2.406
93623,12,2000,0.0,49.145,2.539
93623,12,2100,0.0,48.365,2.548
93623,12,2200,0.0,47.777,2.652
93623,12,2300,0.0,47.287,2.571
93623,12,2400,0.0,46.435,2.571
93624,1,100,0.0,45.577,3.7
93624,1,200,0.0,44.855,3.681
93624,1,300,0.0,44.442,3.4
93624,1,400,0.0,43.958,3.5
93624,1,500,0.0,43.752,3.771
93624,1,600,0.0,43.584,4.094
93624,1,700,0.871,43.565,4.213
93624,1,800,57.968,43.777,3.887
93624,1,900,227.484,46.955,4.455
93624,1,1000,412.0,50.023,5.858
93624,1,1100,552.613,52.506,6.681
93624,1,1200,629.871,54.619,6.955
93624,1,1300,647.548,55.961,6.819
93624,1,1400,576.065,57.094,6.916
93624,1,1500,448.355,57.471,7.174
93624,1,1600,265.613,57.226,6.903
93624,1,1700,81.194,55.842,5.581
93624,1,1800,3.548,53.055,4.3
93624,1,1900,0.0,50.906,4.084
93624,1,2000,0.0,49.352,3.832
93624,1,2100,0.0,48.558,3.913
93624,1,2200,0.0,47.852,3.606
93624,1,2300,0.0,46.894,3.461
93624,1,2400,0.0,46.226,3.577
93624,2,100,0.0,46.828,3.993
93624,2,200,0.0,46.231,3.538
93624,2,300,0.0,45.552,3.462
93624,2,400,0.0,44.948,3.255
93624,2,500,0.0,44.448,3.252
93624,2,600,0.0,44.134,3.245
93624,2,700,7.448,43.824,3.197
93624,2,800,141.241,45.314,3.493
93624,2,900,430.103,49.669,4.559
93624,2,1000,714.966,53.348,5.376
93624,2,1100,905.759,56.2,5.983
93624,2,1200,1019.517,58.324,6.293
93624,2,1300,1007.379,59.6,7.131
93624,2,1400,877.759,60.31,7.314
93624,2,1500,702.276,60.352,7.017
93624,2,1600,450.759,59.7,7.131
93624,2,1700,239.0,58.707,6.455
93624,2,1800,40.621,56.476,4.962
93624,2,1900,0.31,53.621,3.938
93624,2,2000,0.0,51.538,3.876
93624,2,2100,0.0,50.355,4.028
93624,2,2200,0.0,49.128,4.183
93624,2,2300,0.0,48.183,4.183
93624,2,2400,0.0,47.417,4.117
93624,3,100,0.0,48.845,4.016
93624,3,200,0.0,47.997,4.045
93624,3,300,0.0,47.148,4.094
93624,3,400,0.0,46.232,4.361
93624,3,500,0.0,45.587,4.206
93624,3,600,1.226,44.984,3.971
93624,3,700,78.968,45.352,3.945
93624,3,800,363.0,49.961,4.968
93624,3,900,731.097,54.174,6.09
93624,3,1000,1097.355,57.629,6.645
93624,3,1100,1268.839,60.203,6.81
93624,3,1200,1427.903,62.455,6.935
93624,3,1300,1447.774,64.323,7.097
93624,3,1400,1318.742,65.374,7.09
93624,3,1500,1002.323,65.694,7.403
93624,3,1600,719.839,65.668,7.903
93624,3,1700,431.0,64.748,8.248
93624,3,1800,127.323,62.355,7.184
93624,3,1900,3.839,58.616,5.432
93624,3,2000,0.0,55.739,5.058
93624,3,2100,0.0,53.845,5.219
93624,3,2200,0.0,52.361,4.842
93624,3,2300,0.0,51.029,4.552
93624,3,2400,0.032,49.813,4.152
93624,4,100,0.0,52.89,4.367
93624,4,200,0.0,51.59,4.35
93624,4,300,0.0,50.08,3.757
93624,4,400,0.0,48.887,3.69
93624,4,500,0.133,47.857,3.52
93624,4,600,38.033,47.52,3.597
93624,4,700,259.967,51.247,4.127
93624,4,800,587.633,56.933,5.183
93624,4,900,945.0,61.007,6.233
93624,4,1000,1248.067,64.587,6.683
93624,4,1100,1452.0,67.157,6.94
93624,4,1200,1540.3,69.041,7.407
93624,4,1300,1550.167,70.533,7.67
93624,4,1400,1438.7,71.77,7.797
93624,4,1500,1252.0,72.857,8.22
93624,4,1600,951.433,73.103,8.843
93624,4,1700,604.767,72.283,9.587
