feederid,month,hour,kwh_1_1_NS_C,kwh_1_1_NS_I,kwh_1_1_NS_N,kwh_1_1_NS_S,kwh_1_1_S_C,kwh_1_1_S_I,kwh_1_1_S_N,kwh_1_1_S_S,kwh_1_2_NS_C,kwh_1_2_NS_I,kwh_1_2_NS_N,kwh_1_2_NS_S,kwh_1_2_S_C,kwh_1_2_S_I,kwh_1_2_S_N,kwh_1_2_S_S,kwh_1_3_NS_C,kwh_1_3_NS_I,kwh_1_3_NS_N,kwh_1_3_NS_S,kwh_1_3_S_C,kwh_1_3_S_I,kwh_1_3_S_N,kwh_1_3_S_S,kwh_1_4_NS_C,kwh_1_4_NS_I,kwh_1_4_NS_N,kwh_1_4_NS_S,kwh_1_4_S_C,kwh_1_4_S_I,kwh_1_4_S_N,kwh_1_4_S_S,kwh_1_5_NS_C,kwh_1_5_NS_I,kwh_1_5_NS_N,kwh_1_5_NS_S,kwh_1_5_S_C,kwh_1_5_S_I,kwh_1_5_S_N,kwh_1_5_S_S,kwh_2_1_NS_C,kwh_2_1_NS_I,kwh_2_1_NS_N,kwh_2_1_NS_S,kwh_2_1_S_C,kwh_2_1_S_I,kwh_2_1_S_N,kwh_2_1_S_S,kwh_2_2_NS_C,kwh_2_2_NS_I,kwh_2_2_NS_N,kwh_2_2_NS_S,kwh_2_2_S_C,kwh_2_2_S_I,kwh_2_2_S_N,kwh_2_2_S_S,kwh_2_3_NS_C,kwh_2_3_NS_I,kwh_2_3_NS_N,kwh_2_3_NS_S,kwh_2_3_S_C,kwh_2_3_S_I,kwh_2_3_S_N,kwh_2_3_S_S,kwh_2_4_NS_C,kwh_2_4_NS_I,kwh_2_4_NS_N,kwh_2_4_NS_S,kwh_2_4_S_C,kwh_2_4_S_I,kwh_2_4_S_N,kwh_2_4_S_S,kwh_2_5_NS_C,kwh_2_5_NS_I,kwh_2_5_NS_N,kwh_2_5_NS_S,kwh_2_5_S_C,kwh_2_5_S_I,kwh_2_5_S_N,kwh_2_5_S_S,kwh_3_1_NS_C,kwh_3_1_NS_I,kwh_3_1_NS_N,kwh_3_1_NS_S,kwh_3_1_S_C,kwh_3_1_S_I,kwh_3_1_S_N,kwh_3_1_S_S,kwh_3_2_NS_C,kwh_3_2_NS_I,kwh_3_2_NS_N,kwh_3_2_NS_S,kwh_3_2_S_C,kwh_3_2_S_I,kwh_3_2_S_N,kwh_3_2_S_S,kwh_3_3_NS_C,kwh_3_3_NS_I,kwh_3_3_NS_N,kwh_3_3_NS_S,kwh_3_3_S_C,kwh_3_3_S_I,kwh_3_3_S_N,kwh_3_3_S_S,kwh_3_4_NS_C,kwh_3_4_NS_I,kwh_3_4_NS_N,kwh_3_4_NS_S,kwh_3_4_S_C,kwh_3_4_S_I,kwh_3_4_S_N,kwh_3_4_S_S,kwh_3_5_NS_C,kwh_3_5_NS_I,kwh_3_5_NS_N,kwh_3_5_NS_S,kwh_3_5_S_C,kwh_3_5_S_I,kwh_3_5_S_N,kwh_3_5_S_S,kwh_4_1_NS_C,kwh_4_1_NS_I,kwh_4_1_NS_N,kwh_4_1_NS_S,kwh_4_1_S_C,kwh_4_1_S_I,kwh_4_1_S_N,kwh_4_1_S_S,kwh_4_2_NS_C,kwh_4_2_NS_I,kwh_4_2_NS_N,kwh_4_2_NS_S,kwh_4_2_S_C,kwh_4_2_S_I,kwh_4_2_S_N,kwh_4_2_S_S,kwh_4_3_NS_C,kwh_4_3_NS_I,kwh_4_3_NS_N,kwh_4_3_NS_S,kwh_4_3_S_C,kwh_4_3_S_I,kwh_4_3_S_N,kwh_4_3_S_S,kwh_4_4_NS_C,kwh_4_4_NS_I,kwh_4_4_NS_N,kwh_4_4_NS_S,kwh_4_4_S_C,kwh_4_4_S_I,kwh_4_4_S_N,kwh_4_4_S_S,kwh_4_5_NS_C,kwh_4_5_NS_I,kwh_4_5_NS_N,kwh_4_5_NS_S,kwh_4_5_S_C,kwh_4_5_S_I,kwh_4_5_S_N,kwh_4_5_S_S,ZIP_CODE,2023,2024,YoY Change,%change,loadorgen,min_ica_of,nominal voltage (kv),redacted data,residential customer count,commercial customer count,industrial customer count,agricultural customer count,other customers,existing distributed generation (kw),queued distributed generation (kw),total distributed generation (kw),voltage
83371113,10.0,16.0,0.0,0.2312491,0.0,0.0,0.0,0.4320622096774193,0.0,0.0,0.0,0.5215397612903226,0.0,0.0,0.0,0.4868900612903226,0.0,0.0,0.0,0.7665708967741935,0.0,0.0,0.0,0.6219439967741935,0.0,0.0,0.0,1.1945166322580645,0.0,0.0,0.0,0.704263464516129,0.0,0.0,0.0,0.5834412838709677,0.0,0.0,0.0,0.5575628032258064,0.0,0.0,0.0,0.3060482516129032,0.0,0.0,0.0,0.7696478290322581,0.0,0.0,0.0,0.6071249870967742,0.0,0.0,0.0,0.7287381096774194,0.0,0.0,0.0,0.8400816516129032,0.0,0.0,0.0,0.7757243870967742,0.0,0.0,0.0,1.3389120258064515,0.0,0.0,0.0,0.9001413258064516,0.0,0.0,0.0,0.6173824806451613,0.0,0.0,0.0,1.0816192032258063,0.0,0.0,0.0,0.3116680322580645,0.0,0.0,0.0,0.3391832903225806,0.0,0.0,0.0,0.6024928193548388,0.0,0.0,0.0,0.1478674709677419,0.0,0.0,0.0,0.885599106451613,0.0,0.0,0.0,0.2605138612903225,0.0,0.0,0.0,1.4039356258064517,0.0,0.0,0.0,0.2804076677419355,0.0,0.0,0.0,0.643103335483871,0.0,0.0,0.0,0.0758308870967741,0.0,0.0,0.0,0.3563878741935483,0.0,0.0,0.0,0.1595770129032258,0.0,0.0,0.0,0.6045897548387097,0.0,0.0,0.0,0.2826489870967742,0.0,0.0,0.0,0.894061570967742,0.0,0.0,0.0,0.3526719129032258,0.0,0.0,0.0,1.496703129032258,0.0,0.0,0.0,0.1699675612903225,0.0,0.0,0.0,0.7000606290322581,0.0,0.0,0.0,0.0890663258064516,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,160.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,17.0,0.0,0.2733189258064516,0.0,0.0,0.0,0.939274806451613,0.0,0.0,0.0,0.585638693548387,0.0,0.0,0.0,1.061965477419355,0.0,0.0,0.0,0.8388332258064516,0.0,0.0,0.0,1.3642358322580646,0.0,0.0,0.0,1.2777924774193548,0.0,0.0,0.0,1.7990945193548389,0.0,0.0,0.0,0.6545106387096774,0.0,0.0,0.0,1.5212648516129033,0.0,0.0,0.0,0.3301486064516129,0.0,0.0,0.0,1.1875826322580645,0.0,0.0,0.0,0.6629701870967742,0.0,0.0,0.0,1.2263281806451614,0.0,0.0,0.0,0.8881228709677419,0.0,0.0,0.0,1.4408138161290325,0.0,0.0,0.0,1.3635227548387097,0.0,0.0,0.0,1.8141360967741935,0.0,0.0,0.0,0.6678980935483871,0.0,0.0,0.0,1.7589452580645162,0.0,0.0,0.0,0.3387021580645161,0.0,0.0,0.0,0.749122935483871,0.0,0.0,0.0,0.6308749870967743,0.0,0.0,0.0,0.7595095387096775,0.0,0.0,0.0,0.942323535483871,0.0,0.0,0.0,1.0476629322580644,0.0,0.0,0.0,1.460401235483871,0.0,0.0,0.0,1.4440242580645162,0.0,0.0,0.0,0.6877946161290323,0.0,0.0,0.0,1.2331811935483872,0.0,0.0,0.0,0.3741725161290322,0.0,0.0,0.0,0.6600535838709678,0.0,0.0,0.0,0.6314529935483871,0.0,0.0,0.0,0.922474170967742,0.0,0.0,0.0,0.9026985774193548,0.0,0.0,0.0,1.2153302322580644,0.0,0.0,0.0,1.4467823322580646,0.0,0.0,0.0,1.3603930322580646,0.0,0.0,0.0,0.7252090612903226,0.0,0.0,0.0,1.241402041935484,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,160.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,18.0,0.0,0.3107197387096774,0.0,0.0,0.0,1.1832761677419354,0.0,0.0,0.0,0.6472984,0.0,0.0,0.0,1.372031064516129,0.0,0.0,0.0,0.9033238,0.0,0.0,0.0,1.738203870967742,0.0,0.0,0.0,1.3694625483870968,0.0,0.0,0.0,2.3033278709677423,0.0,0.0,0.0,0.7120128096774193,0.0,0.0,0.0,1.9744761612903228,0.0,0.0,0.0,0.3567211032258064,0.0,0.0,0.0,1.4034619000000002,0.0,0.0,0.0,0.6736451612903226,0.0,0.0,0.0,1.4243790516129031,0.0,0.0,0.0,0.9202002387096776,0.0,0.0,0.0,1.7712690645161289,0.0,0.0,0.0,1.4141255387096774,0.0,0.0,0.0,2.200618419354839,0.0,0.0,0.0,0.7140394806451613,0.0,0.0,0.0,2.058073774193548,0.0,0.0,0.0,0.3565278967741935,0.0,0.0,0.0,0.968108564516129,0.0,0.0,0.0,0.6405094161290322,0.0,0.0,0.0,1.0533300774193548,0.0,0.0,0.0,0.945719541935484,0.0,0.0,0.0,1.3962311032258066,0.0,0.0,0.0,1.4545006129032256,0.0,0.0,0.0,1.9198035483870968,0.0,0.0,0.0,0.7055467903225806,0.0,0.0,0.0,1.7138702903225806,0.0,0.0,0.0,0.3834219354838709,0.0,0.0,0.0,0.9510392032258064,0.0,0.0,0.0,0.6333231580645161,0.0,0.0,0.0,1.2102565516129031,0.0,0.0,0.0,0.8905868709677419,0.0,0.0,0.0,1.5615422258064515,0.0,0.0,0.0,1.3635033,0.0,0.0,0.0,1.938627387096774,0.0,0.0,0.0,0.7126018612903227,0.0,0.0,0.0,1.7823175161290323,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,180.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,19.0,0.0,0.3417885419354838,0.0,0.0,0.0,1.1781082903225808,0.0,0.0,0.0,0.6916520935483871,0.0,0.0,0.0,1.3511157612903226,0.0,0.0,0.0,0.9017909903225808,0.0,0.0,0.0,1.7411193870967745,0.0,0.0,0.0,1.389287129032258,0.0,0.0,0.0,2.273175258064516,0.0,0.0,0.0,0.751924664516129,0.0,0.0,0.0,1.971561129032258,0.0,0.0,0.0,0.3717761,0.0,0.0,0.0,1.4153654516129033,0.0,0.0,0.0,0.6596050225806452,0.0,0.0,0.0,1.3931819193548387,0.0,0.0,0.0,0.9182765322580646,0.0,0.0,0.0,1.7293932580645162,0.0,0.0,0.0,1.4012109032258069,0.0,0.0,0.0,2.157480483870968,0.0,0.0,0.0,0.7259067032258064,0.0,0.0,0.0,2.0224226451612903,0.0,0.0,0.0,0.361565535483871,0.0,0.0,0.0,0.9687179741935484,0.0,0.0,0.0,0.634778935483871,0.0,0.0,0.0,1.0208427677419354,0.0,0.0,0.0,0.9214013161290322,0.0,0.0,0.0,1.3646754580645162,0.0,0.0,0.0,1.405336677419355,0.0,0.0,0.0,1.9144729032258063,0.0,0.0,0.0,0.7160572806451613,0.0,0.0,0.0,1.692302129032258,0.0,0.0,0.0,0.3749594903225807,0.0,0.0,0.0,0.956599229032258,0.0,0.0,0.0,0.6214388387096774,0.0,0.0,0.0,1.139267170967742,0.0,0.0,0.0,0.8618036193548387,0.0,0.0,0.0,1.5129695806451613,0.0,0.0,0.0,1.320219580645161,0.0,0.0,0.0,1.9410351935483872,0.0,0.0,0.0,0.6997614903225806,0.0,0.0,0.0,1.7081590967741935,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,180.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,20.0,0.0,0.3304682161290322,0.0,0.0,0.0,1.1187622451612904,0.0,0.0,0.0,0.6621765838709677,0.0,0.0,0.0,1.2857542677419356,0.0,0.0,0.0,0.8705192451612903,0.0,0.0,0.0,1.667961064516129,0.0,0.0,0.0,1.3123226967741937,0.0,0.0,0.0,2.1861250322580643,0.0,0.0,0.0,0.7024595580645161,0.0,0.0,0.0,1.8560490322580645,0.0,0.0,0.0,0.3612660741935484,0.0,0.0,0.0,1.3293087741935483,0.0,0.0,0.0,0.6273468032258064,0.0,0.0,0.0,1.326086858064516,0.0,0.0,0.0,0.8567056548387096,0.0,0.0,0.0,1.635805129032258,0.0,0.0,0.0,1.3108134838709675,0.0,0.0,0.0,2.030500129032258,0.0,0.0,0.0,0.6935424903225806,0.0,0.0,0.0,1.948747935483871,0.0,0.0,0.0,0.3445627387096774,0.0,0.0,0.0,0.9232717870967742,0.0,0.0,0.0,0.6024797774193548,0.0,0.0,0.0,0.9640521677419356,0.0,0.0,0.0,0.8546642548387097,0.0,0.0,0.0,1.2630025064516128,0.0,0.0,0.0,1.301625535483871,0.0,0.0,0.0,1.7782349677419356,0.0,0.0,0.0,0.6821850677419355,0.0,0.0,0.0,1.5662194838709678,0.0,0.0,0.0,0.3618139193548387,0.0,0.0,0.0,0.8765320290322581,0.0,0.0,0.0,0.5801260580645161,0.0,0.0,0.0,1.045680870967742,0.0,0.0,0.0,0.8279452193548387,0.0,0.0,0.0,1.4167419354838708,0.0,0.0,0.0,1.2600075451612904,0.0,0.0,0.0,1.8402905483870968,0.0,0.0,0.0,0.6677570064516128,0.0,0.0,0.0,1.573022129032258,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,180.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,21.0,0.0,0.3079733516129032,0.0,0.0,0.0,1.0490055483870966,0.0,0.0,0.0,0.6160868193548387,0.0,0.0,0.0,1.248344258064516,0.0,0.0,0.0,0.8227631903225806,0.0,0.0,0.0,1.5703852903225808,0.0,0.0,0.0,1.2388201096774194,0.0,0.0,0.0,2.0946513548387093,0.0,0.0,0.0,0.6538152129032258,0.0,0.0,0.0,1.7377156129032256,0.0,0.0,0.0,0.3488475806451613,0.0,0.0,0.0,1.2531546451612905,0.0,0.0,0.0,0.5912255774193549,0.0,0.0,0.0,1.226465693548387,0.0,0.0,0.0,0.8060730838709677,0.0,0.0,0.0,1.5339244838709678,0.0,0.0,0.0,1.2469779903225808,0.0,0.0,0.0,1.9126362258064515,0.0,0.0,0.0,0.6478223774193549,0.0,0.0,0.0,1.8271257741935485,0.0,0.0,0.0,0.3217257161290323,0.0,0.0,0.0,0.8786630129032258,0.0,0.0,0.0,0.5681465870967741,0.0,0.0,0.0,0.9066648387096774,0.0,0.0,0.0,0.7824854290322582,0.0,0.0,0.0,1.1650694806451611,0.0,0.0,0.0,1.2094402064516128,0.0,0.0,0.0,1.6528214516129032,0.0,0.0,0.0,0.6743097096774193,0.0,0.0,0.0,1.415592193548387,0.0,0.0,0.0,0.3304395806451612,0.0,0.0,0.0,0.7907356258064516,0.0,0.0,0.0,0.5430808483870967,0.0,0.0,0.0,0.9531506096774194,0.0,0.0,0.0,0.756393164516129,0.0,0.0,0.0,1.3441753870967743,0.0,0.0,0.0,1.1351892451612904,0.0,0.0,0.0,1.7244809354838708,0.0,0.0,0.0,0.6083306096774194,0.0,0.0,0.0,1.4336825806451612,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,170.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,22.0,0.0,0.2727668193548387,0.0,0.0,0.0,0.9156609096774194,0.0,0.0,0.0,0.5372213580645162,0.0,0.0,0.0,1.089034270967742,0.0,0.0,0.0,0.7126377290322581,0.0,0.0,0.0,1.415398322580645,0.0,0.0,0.0,1.105973,0.0,0.0,0.0,1.8803690967741935,0.0,0.0,0.0,0.5800496870967742,0.0,0.0,0.0,1.5245637419354838,0.0,0.0,0.0,0.308843335483871,0.0,0.0,0.0,1.1299378,0.0,0.0,0.0,0.5207845354838709,0.0,0.0,0.0,1.0812330838709678,0.0,0.0,0.0,0.7159455516129033,0.0,0.0,0.0,1.3860170322580645,0.0,0.0,0.0,1.1411501741935484,0.0,0.0,0.0,1.6998405806451613,0.0,0.0,0.0,0.5765897870967742,0.0,0.0,0.0,1.6375660322580643,0.0,0.0,0.0,0.2846043741935484,0.0,0.0,0.0,0.781270264516129,0.0,0.0,0.0,0.4983406225806451,0.0,0.0,0.0,0.7942496096774193,0.0,0.0,0.0,0.7033682451612903,0.0,0.0,0.0,1.0428385258064516,0.0,0.0,0.0,1.0594940451612902,0.0,0.0,0.0,1.493326258064516,0.0,0.0,0.0,0.6164233193548386,0.0,0.0,0.0,1.2646512580645162,0.0,0.0,0.0,0.2862915741935484,0.0,0.0,0.0,0.6955125096774194,0.0,0.0,0.0,0.4681197064516129,0.0,0.0,0.0,0.8266209903225806,0.0,0.0,0.0,0.6513908258064516,0.0,0.0,0.0,1.2250264161290323,0.0,0.0,0.0,0.9977552387096774,0.0,0.0,0.0,1.5263079677419356,0.0,0.0,0.0,0.5358944483870968,0.0,0.0,0.0,1.2564327741935484,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,170.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
83371113,10.0,23.0,0.0,0.2397857258064516,0.0,0.0,0.0,0.8011533451612902,0.0,0.0,0.0,0.4538747451612903,0.0,0.0,0.0,0.926395364516129,0.0,0.0,0.0,0.6120656451612904,0.0,0.0,0.0,1.221285729032258,0.0,0.0,0.0,0.951542929032258,0.0,0.0,0.0,1.6430348387096774,0.0,0.0,0.0,0.4892224838709677,0.0,0.0,0.0,1.376244161290323,0.0,0.0,0.0,0.2614227838709677,0.0,0.0,0.0,0.9655661903225806,0.0,0.0,0.0,0.4379497741935483,0.0,0.0,0.0,0.9412486354838708,0.0,0.0,0.0,0.6058627548387097,0.0,0.0,0.0,1.194870470967742,0.0,0.0,0.0,1.0115194967741936,0.0,0.0,0.0,1.5062778387096774,0.0,0.0,0.0,0.4846780225806452,0.0,0.0,0.0,1.4588266129032257,0.0,0.0,0.0,0.2449817709677419,0.0,0.0,0.0,0.6681586741935484,0.0,0.0,0.0,0.4148478612903226,0.0,0.0,0.0,0.6911292870967742,0.0,0.0,0.0,0.5857407483870968,0.0,0.0,0.0,0.9080966096774192,0.0,0.0,0.0,0.9171089064516128,0.0,0.0,0.0,1.316393387096774,0.0,0.0,0.0,0.5134286161290322,0.0,0.0,0.0,1.0916042774193548,0.0,0.0,0.0,0.2438923387096774,0.0,0.0,0.0,0.6052706870967741,0.0,0.0,0.0,0.389995264516129,0.0,0.0,0.0,0.7007629935483871,0.0,0.0,0.0,0.549544564516129,0.0,0.0,0.0,1.046844641935484,0.0,0.0,0.0,0.841689029032258,0.0,0.0,0.0,1.3231514516129033,0.0,0.0,0.0,0.4691390387096774,0.0,0.0,0.0,1.0888696999999998,0.0,0.0,95129,3314.0,4070.0,756.0,0.228123114,G,160.0,12kV,No,4386,152,42,0,11.0,6240,510,6750,12
152161101,5.0,0.0,0.0,0.0,0.2564683143613055,0.0,0.0,0.0,0.7395541507966702,0.0,0.0,0.0,0.466291478769403,0.0,0.0,0.0,1.0197365896492114,0.0,0.0,0.0,0.6049441254508147,0.0,0.0,0.0,1.147259577853558,0.0,0.0,0.0,0.9710634670862838,0.0,0.0,0.0,1.7489748234519764,0.0,0.0,0.0,0.5399248411467971,0.0,0.0,0.0,1.1703795486461976,0.0,0.0,0.0,0.2545654557214288,0.0,0.0,0.0,0.6876153157687328,0.0,0.0,0.0,0.4338206648676022,0.0,0.0,0.0,0.8990295187002256,0.0,0.0,0.0,0.613556517178075,0.0,0.0,0.0,0.8843756859668905,0.0,0.0,0.0,0.954437188565434,0.0,0.0,0.0,1.3104367489928062,0.0,0.0,0.0,0.6189931281254047,0.0,0.0,0.0,1.0945154644041428,0.0,0.0,0.0,0.2526510760259484,0.0,0.0,0.0,0.5385851847766832,0.0,0.0,0.0,0.4075929458217096,0.0,0.0,0.0,0.7112864381312973,0.0,0.0,0.0,0.5562904005190275,0.0,0.0,0.0,0.8148944368936734,0.0,0.0,0.0,1.0430456879525998,0.0,0.0,0.0,1.150655797295321,0.0,0.0,0.0,0.5403113097551496,0.0,0.0,0.0,1.014221975903615,0.0,0.0,0.0,0.2419740190321727,0.0,0.0,0.0,0.5429250963633365,0.0,0.0,0.0,0.369933513850533,0.0,0.0,0.0,0.7332231054786535,0.0,0.0,0.0,0.5463597426553292,0.0,0.0,0.0,1.0328961688016698,0.0,0.0,0.0,0.8490358421739927,0.0,0.0,0.0,1.3185222477004788,0.0,0.0,0.0,0.5553481882246014,0.0,0.0,0.0,1.1245069309496052,0.0,95603,770.0,945.0,175.0,0.227272727,G,190.0,12kV,No,540,136,37,0,9.0,470,180,650,12
152161101,5.0,1.0,0.0,0.0,0.2342382191922213,0.0,0.0,0.0,0.6574834761888836,0.0,0.0,0.0,0.4149218971310284,0.0,0.0,0.0,0.9106584530574532,0.0,0.0,0.0,0.5563105465901066,0.0,0.0,0.0,1.0008317087182004,0.0,0.0,0.0,0.9011075268817202,0.0,0.0,0.0,1.6101772940670072,0.0,0.0,0.0,0.510403244372506,0.0,0.0,0.0,1.1363067547609793,0.0,0.0,0.0,0.2311451108281669,0.0,0.0,0.0,0.6113642985851716,0.0,0.0,0.0,0.3922241115684621,0.0,0.0,0.0,0.7786993967171104,0.0,0.0,0.0,0.5448556019417995,0.0,0.0,0.0,0.8147126940714589,0.0,0.0,0.0,0.875959349593496,0.0,0.0,0.0,1.1816908512549056,0.0,0.0,0.0,0.5498611296507571,0.0,0.0,0.0,1.0121054255289434,0.0,0.0,0.0,0.232674059689221,0.0,0.0,0.0,0.4761748851660266,0.0,0.0,0.0,0.3635971640157908,0.0,0.0,0.0,0.6176348652800588,0.0,0.0,0.0,0.4904385208348253,0.0,0.0,0.0,0.7242182194383282,0.0,0.0,0.0,0.9541258722843976,0.0,0.0,0.0,1.0417246140691798,0.0,0.0,0.0,0.5027336442544371,0.0,0.0,0.0,0.952761828734292,0.0,0.0,0.0,0.2133242847102635,0.0,0.0,0.0,0.4896116886013837,0.0,0.0,0.0,0.3278150589422977,0.0,0.0,0.0,0.6556081501372624,0.0,0.0,0.0,0.4903509324245286,0.0,0.0,0.0,0.9470298640173096,0.0,0.0,0.0,0.7323709019091508,0.0,0.0,0.0,1.213677857022262,0.0,0.0,0.0,0.4992955677943875,0.0,0.0,0.0,1.0243808480540275,0.0,95603,770.0,945.0,175.0,0.227272727,G,170.0,12kV,No,540,136,37,0,9.0,470,180,650,12
152161101,5.0,2.0,0.0,0.0,0.2255748619226766,0.0,0.0,0.0,0.6195442567426178,0.0,0.0,0.0,0.380813973621548,0.0,0.0,0.0,0.8216743420612826,0.0,0.0,0.0,0.5234220297966058,0.0,0.0,0.0,0.917011646481869,0.0,0.0,0.0,0.8434982209091346,0.0,0.0,0.0,1.5031964913681783,0.0,0.0,0.0,0.4806347498465775,0.0,0.0,0.0,1.1005637756186035,0.0,0.0,0.0,0.2199672315946133,0.0,0.0,0.0,0.5852113575583447,0.0,0.0,0.0,0.365537164015817,0.0,0.0,0.0,0.7145334884634322,0.0,0.0,0.0,0.5072252947756601,0.0,0.0,0.0,0.7572723456912634,0.0,0.0,0.0,0.8004727248885392,0.0,0.0,0.0,1.1070172789495911,0.0,0.0,0.0,0.5351891089519367,0.0,0.0,0.0,0.9695326103750566,0.0,0.0,0.0,0.2178763289789643,0.0,0.0,0.0,0.4578793418455109,0.0,0.0,0.0,0.338212035083939,0.0,0.0,0.0,0.5534266460723225,0.0,0.0,0.0,0.4540930484229063,0.0,0.0,0.0,0.6811541596447592,0.0,0.0,0.0,0.8916857142857142,0.0,0.0,0.0,0.9958469014121002,0.0,0.0,0.0,0.4791482057261302,0.0,0.0,0.0,0.9089127161549422,0.0,0.0,0.0,0.1959719909858977,0.0,0.0,0.0,0.4534593848425325,0.0,0.0,0.0,0.3088813444886217,0.0,0.0,0.0,0.6117697832797317,0.0,0.0,0.0,0.4606817148063167,0.0,0.0,0.0,0.8656360236143879,0.0,0.0,0.0,0.647812872467866,0.0,0.0,0.0,1.1406584028225288,0.0,0.0,0.0,0.4757152337358557,0.0,0.0,0.0,0.999940452757962,0.0,95603,770.0,945.0,175.0,0.227272727,G,180.0,12kV,No,540,136,37,0,9.0,470,180,650,12
152161101,5.0,3.0,0.0,0.0,0.2234617464727616,0.0,0.0,0.0,0.5815799746251991,0.0,0.0,0.0,0.3538530898355711,0.0,0.0,0.0,0.7593680378810174,0.0,0.0,0.0,0.4856882005441119,0.0,0.0,0.0,0.8783122557869355,0.0,0.0,0.0,0.8385073845116332,0.0,0.0,0.0,1.448548515100987,0.0,0.0,0.0,0.4802648025983982,0.0,0.0,0.0,1.0726237274258323,0.0,0.0,0.0,0.2132890643270499,0.0,0.0,0.0,0.5523635576736794,0.0,0.0,0.0,0.3552090828377885,0.0,0.0,0.0,0.6664741938627678,0.0,0.0,0.0,0.4908441582770008,0.0,0.0,0.0,0.7159320329139668,0.0,0.0,0.0,0.7676485706792551,0.0,0.0,0.0,1.0632203984003497,0.0,0.0,0.0,0.5193414237428381,0.0,0.0,0.0,0.9496985931799008,0.0,0.0,0.0,0.2125066982078482,0.0,0.0,0.0,0.4287178021471943,0.0,0.0,0.0,0.3234504722429978,0.0,0.0,0.0,0.5297847176217878,0.0,0.0,0.0,0.4335996684459087,0.0,0.0,0.0,0.6621920663549097,0.0,0.0,0.0,0.8744718894009217,0.0,0.0,0.0,0.9369830413265966,0.0,0.0,0.0,0.4583394639954198,0.0,0.0,0.0,0.8879925264930689,0.0,0.0,0.0,0.1913672680205319,0.0,0.0,0.0,0.4417652963625354,0.0,0.0,0.0,0.2994658176156061,0.0,0.0,0.0,0.586501037022761,0.0,0.0,0.0,0.4314762096774192,0.0,0.0,0.0,0.8020310068375132,0.0,0.0,0.0,0.6121393912086253,0.0,0.0,0.0,1.085360699054282,0.0,0.0,0.0,0.4659120487019156,0.0,0.0,0.0,0.9836658893639072,0.0,95603,770.0,945.0,175.0,0.227272727,G,180.0,12kV,No,540,136,37,0,9.0,470,180,650,12
152161101,5.0,4.0,0.0,0.0,0.2392393477189331,0.0,0.0,0.0,0.5701649767179703,0.0,0.0,0.0,0.354321186706661,0.0,0.0,0.0,0.744178749455666,0.0,0.0,0.0,0.5004101904391761,0.0,0.0,0.0,0.8571778200209788,0.0,0.0,0.0,0.8581568003125719,0.0,0.0,0.0,1.4369778800362742,0.0,0.0,0.0,0.5052507493541698,0.0,0.0,0.0,1.1273365099106103,0.0,0.0,0.0,0.2208128420741088,0.0,0.0,0.0,0.5473330806416602,0.0,0.0,0.0,0.3531768849351232,0.0,0.0,0.0,0.6581543342974815,0.0,0.0,0.0,0.4823861788617886,0.0,0.0,0.0,0.7012593668979823,0.0,0.0,0.0,0.7538249409913453,0.0,0.0,0.0,1.1115928618903632,0.0,0.0,0.0,0.5451497883145485,0.0,0.0,0.0,0.984111198250909,0.0,0.0,0.0,0.2119726970168597,0.0,0.0,0.0,0.4158671259146889,0.0,0.0,0.0,0.3190854660579134,0.0,0.0,0.0,0.5393464753624279,0.0,0.0,0.0,0.4271523842825666,0.0,0.0,0.0,0.6551949845082725,0.0,0.0,0.0,0.8729371955233706,0.0,0.0,0.0,0.9322674838709678,0.0,0.0,0.0,0.4668213765572174,0.0,0.0,0.0,0.9348561445783132,0.0,0.0,0.0,0.1935890468367035,0.0,0.0,0.0,0.4387008984239797,0.0,0.0,0.0,0.2979253671822124,0.0,0.0,0.0,0.5791065317330808,0.0,0.0,0.0,0.4301588372249967,0.0,0.0,0.0,0.7929123582890629,0.0,0.0,0.0,0.6106873908632728,0.0,0.0,0.0,1.0581679279699443,0.0,0.0,0.0,0.4925385369251368,0.0,0.0,0.0,0.9932738696722369,0.0,95603,770.0,945.0,175.0,0.227272727,G,190.0,12kV,No,540,136,37,0,9.0,470,180,650,12
